LNG,LAT,ROUTES,STOPNAME,DIR,DISTANCE_FROM_STREET,CITY,POSTAL,CORNER,ON_STREET,AT_STREET,STOPNAME_BSID,,County
-104.9967522,39.93254509,"8, 128",13000 Block Huron St,N,65,Westminster,80234, ,N Huron St,W 128th Ave,13000 Block Huron St (Stop No. 24838),,Westminster County
-105.088365,39.967275,LD,Campus Dr & US 287,E,225,Lafayette,80026,SE,Campus Dr,Us Hwy 287,Campus Dr & US 287 (Stop No. 25889),,Lafayette County
-104.9939852,39.91249638,"8, 114",Wagon Road PnR Gate F {1203},W,75,Westminster,80234, ,W 120th Ave,Huron St,Wagon Road PnR Gate F {1203} (Stop No. 26106),,Westminster County
-105.109598,39.789822,100,Kipling St & W 51st Pl,S,130,Arvada,80033,SW,Kipling St,W 51st Pl,Kipling St & W 51st Pl (Stop No. 21282),,Arvada County
-105.0757601,39.9245478,128,Midway Blvd & Daphne St {1104},E,20,Broomfield,80020,SE,Midway Blvd,Daphne St,Midway Blvd & Daphne St {1104} (Stop No. 21304),,Broomfield County
-104.9896181,39.55653963,401,8800 Block S Broadway,N,110,Highlands Ranch,80126,S,*Northridge Park Rec,,8800 Block S Broadway (Stop No. 12568),,Highlands Ranch County
-104.9878879,39.61027702,"0L, 66, 0",S Broadway & Orchard Rd,N,200,Littleton,80121,NE,S Broadway,E Orchard Rd,S Broadway & Orchard Rd (Stop No. 12571),,Littleton County
-105.003435,39.573642,401,W Mineral Ave & Southpark Way,W,20,Littleton,80120,NE,W Mineral Av,Southpark Wy,W Mineral Ave & Southpark Way (Stop No. 25090),,Littleton County
-105.1644315,39.73252885,"16, GS, 16L",W Colfax Ave & Indiana St,W,275,Lakewood,80401,NE,W Colfax Av,Indiana St,W Colfax Ave & Indiana St (Stop No. 24161),,Lakewood County
-104.9573536,39.7818952,"48, 44",47th Ave & Columbine St,E,45,Denver,80216,NE,E 47th Ave,Columbine St,47th Ave & Columbine St (Stop No. 13147),,Denver County
-105.1372193,39.5807043,"116X, 99L",Ken Caryl PnR Gate A {1303},N,5,Ken Caryl,80127, ,W Ken Caryl Ave,Shaffer Pkwy,Ken Caryl PnR Gate A {1303} (Stop No. 24886),,Ken Caryl County
-104.8873996,39.73288938,10,11th Ave & Xanthia St,W,50,Denver,80220,NE,E 11th Ave,Xanthia St,11th Ave & Xanthia St (Stop No. 25295),,Denver County
-105.034015,39.700295,11,W Kentucky Ave & S Lowell Blvd,E,105,Denver,80219,SE,W Kentucky Av,S Lowell Blvd,W Kentucky Ave & S Lowell Blvd (Stop No. 14755),,Denver County
-104.973357,39.693481,12,S Downing St & Louisiana Ave,N,165,Denver,80209,NE,S Downing St,E Louisiana Av,S Downing St & Louisiana Ave (Stop No. 13418),,Denver County
-105.1303,39.98699,"DASH, 228",South Boulder Rd & Cannon Cir {1102},W,400,Louisville,80027,,S Boulder Rd,State Hwy 42,South Boulder Rd & Cannon Cir {1102} (Stop No. 21649),,Louisville County
-104.954491,39.594985,66,Arapahoe Rd & S Clayton St,E,50,Centennial,80122,SW,E Arapahoe Rd,S Clayton St,Arapahoe Rd & S Clayton St (Stop No. 12250),,Centennial County
-104.8805774,39.78517813,42,9200 Block Northfield Blvd,NW,450,Denver,80238,NW,E 49th Ave,Beeler St,9200 Block Northfield Blvd (Stop No. 33059),,Denver County
-104.9901661,39.72656939,52,Bannock St. & 7th Ave,N,275,Denver,80204,SE,Bannock St,N Speer Blvd W,Bannock St. & 7th Ave (Stop No. 12331),,Denver County
-104.989193,39.655026,"TRLY, 12, 0, 35",Englewood Pkwy & S Acoma St,W,75,Englewood,80110,NW,Englewood Pkwy,S Acoma St,Englewood Pkwy & S Acoma St (Stop No. 20093),,Englewood County
-104.9408387,39.73071716,40,Colorado Blvd & 9th Ave,S,75,Denver,80206,SW,Colorado Blvd,E 9th Ave,Colorado Blvd & 9th Ave (Stop No. 13082),,Denver County
-105.227226,40.014556,JUMP,Arapahoe Ave & Conestoga St,E,100,Boulder,80303,SE,Arapahoe Ave,Conestoga St,Arapahoe Ave & Conestoga St (Stop No. 19387),,Boulder County
-104.9907145,39.74752441,"36L, 30L, 28, 44, 43, 38",Stout St & 18th St,NE,35,Denver,80202,SE,Stout St,18th St,Stout St & 18th St (Stop No. 17761),,Denver County
-104.934215,39.699985,46,S Cherry St & Kentucky Ave,S,75,Glendale,80246,SW,S Cherry St,E Kentucky Av,S Cherry St & Kentucky Ave (Stop No. 12755),,Glendale County
-104.973482,39.68733,12,S Downing St & Iowa Ave,S,70,Denver,80210,SW,S Downing St,E Iowa Av,S Downing St & Iowa Ave (Stop No. 13412),,Denver County
-105.030539,39.732914,"1, 9",W 10th Ave & Julian St,E,100,Denver,80204,SE,W 10th Av,Julian St,W 10th Ave & Julian St (Stop No. 10060),,Denver County
-104.914705,39.731631,10,10th Ave & Leyden St,E,80,Denver,80220,SE,E 10th Ave,Leyden St,10th Ave & Leyden St (Stop No. 10062),,Denver County
-105.036005,39.732915,9,W 10th Ave & Meade St,E,40,Denver,80204,SW,W 10th Av,Meade St,W 10th Ave & Meade St (Stop No. 10066),,Denver County
-104.907705,39.696534,11,Mississippi Ave & S Oneida St,E,90,Denver,80224,SE,E Mississippi Av,S Oneida St,Mississippi Ave & S Oneida St (Stop No. 15416),,Denver County
-105.037758,39.820106,72,3800 Block W 68th Ave,E,500,Westminster,80030,,W 68th Av,Osceola St,3800 Block W 68th Ave (Stop No. 24286),,Westminster County
-105.057044,39.78389,51,W 48th Ave & Chase St,W,75,Denver,80212,NW,W 48th Av,Chase St,W 48th Ave & Chase St (Stop No. 11266),,Denver County
-104.9616415,39.56152663,24,C-470 & University PnR Gate B,N,75,Highlands Ranch,80126, ,E Dad Clark Dr,Burnley Ct,C-470 & University PnR Gate B (Stop No. 21326),,Highlands Ranch County
-104.7790731,39.55738545,483,S Parker Rd & Cottonwood Dr,N,200,Parker,80138,NE,Parker Rd,Cottonwood Dr,S Parker Rd & Cottonwood Dr (Stop No. 20057),,Parker County
-104.875831,39.594874,153,Arapahoe Rd & S Dayton St {2017},E,75,Greenwood Village,80112,SE,E Arapahoe Rd,S Dayton St,Arapahoe Rd & S Dayton St {2017} (Stop No. 20060),,Greenwood Village County
-105.0789879,39.70700273,"1, 3",W Virginia Ave & S Vance St,E,200,Lakewood,80226,NE,W Virginia Ave,S Vance St,W Virginia Ave & S Vance St (Stop No. 33213),,Lakewood County
-105.040713,39.863423,92,W 92nd Ave & Stuart St,E,75,Westminster,80031,SE,W 92nd Av,Stuart St,W 92nd Ave & Stuart St (Stop No. 18334),,Westminster County
-104.996551,39.887363,"19, 31, 8",Huron St & Naiad Dr {1110},N,50,Northglenn,80234,NE,Huron St,Naiad Dr,Huron St & Naiad Dr {1110} (Stop No. 22002),,Northglenn County
-104.831311,39.692421,11,S Potomac St & Arkansas Ave,S,420,Aurora,80012,NW,S Potomac St,E Arkansas Av,S Potomac St & Arkansas Ave (Stop No. 17597),,Aurora County
-104.7521896,39.97744991,520,S 50th Ave & Golden Eagle Pkwy {1201},S,75,Brighton,80601,SW,S 50th Av,Golden Eagle Pkwy,S 50th Ave & Golden Eagle Pkwy {1201} (Stop No. 24727),,Brighton County
-104.792666,39.762017,37,32nd Ave & Ouray St,W,50,Aurora,80011,NW,E 32nd Ave,Airport Cir,32nd Ave & Ouray St (Stop No. 24736),,Aurora County
-105.06725,39.807399,72,Lamar St & W 61st Ave,N,54,Arvada,80003,SE,Lamar St,W 61st Av,Lamar St & W 61st Ave (Stop No. 20269),,Arvada County
-104.958184,39.779283,44,Josephine St & 45th Ave,N,90,Denver,80216,NE,Josephine St,E 45th Ave,Josephine St & 45th Ave (Stop No. 14714),,Denver County
-104.763377,39.638205,139,S Reservoir Rd & Quincy Ave,S,75,Aurora,80015,SW,S Reservoir Rd,E Quincy Av,S Reservoir Rd & Quincy Ave (Stop No. 22216),,Aurora County
-104.875351,39.679375,83,S Dayton St & S Parker Rd,S,200,Aurora,80247,NW,S Dayton St,Parker Rd,S Dayton St & S Parker Rd (Stop No. 21385),,Aurora County
-104.847126,39.729457,"10, 121",Peoria St & Del Mar Cir N,N,175,Aurora,80011,NE,Peoria St,Del Mar Cir N,Peoria St & Del Mar Cir N (Stop No. 15926),,Aurora County
-105.027703,39.612905,29,S Federal Blvd & W Bowles Ave,N,125,Littleton,80123,NE,S Federal Blvd,W Bowles Av,S Federal Blvd & W Bowles Ave (Stop No. 13794),,Littleton County
-105.202367,40.06764,205,Spine Rd & Williams Fork Trail,NE,75,Gunbarrel,80301,NE,Spine Rd,Williams Fork Trl,Spine Rd & Williams Fork Trail (Stop No. 19687),,Gunbarrel County
-105.1242376,39.60958789,59,W Bowles Ave & S Quail St,E,75,Littleton,80127,SE,W Bowles Av,S Quail St,W Bowles Ave & S Quail St (Stop No. 24583),,Littleton County
-104.9979248,39.74355668,"1, 36L, 30L",Champa St & 13th St,SW,95,Denver,80204,W,Champa St,13th St,Champa St & 13th St (Stop No. 17741),,Denver County
-105.076928,39.718018,1,Teller St & W 1st Ave,S,125,Lakewood,80226,SW,Teller St,W 1st Av,Teller St & W 1st Ave (Stop No. 16733),,Lakewood County
-104.971751,39.77569544,48,4100 Block Brighton Blvd,N,100,Denver,80216,,Brighton Blvd,40th St,4100 Block Brighton Blvd (Stop No. 12424),,Denver County
-104.9698057,39.77720946,48,Brighton Blvd & 43rd St,N,80,Denver,80216,S,Brighton Blvd,43rd St,Brighton Blvd & 43rd St (Stop No. 12426),,Denver County
-104.960255,39.574318,24,S University Blvd & Mineral Ave,N,100,Centennial,80122,NE,S University Blvd,E Mineral Ave,S University Blvd & Mineral Ave (Stop No. 19039),,Centennial County
-105.065951,39.75474,28,W 26th Ave & Kendall St,E,65,Edgewater,80214,SE,W 26th Av,Kendall St,W 26th Ave & Kendall St (Stop No. 10656),,Edgewater County
-105.006973,39.696785,14,W Mississippi Ave & S Quivas St,W,100,Denver,80223,NW,W Mississippi Av,S Quivas St,W Mississippi Ave & S Quivas St (Stop No. 15433),,Denver County
-104.9971754,39.94037816,128,W 134th Ave & Huron St,E,50,Westminster,80234,SW,W 134th Ave,Huron St,W 134th Ave & Huron St (Stop No. 33353),,Westminster County
-105.1386834,39.7805035,38,Ward Road PnR Gate D,S,75,Wheat Ridge,80033, ,Ward Rd,I-70,Ward Road PnR Gate D (Stop No. 21704),,Wheat Ridge County
-104.8983491,39.76747325,"73, 28, 43, 37, 65",36th Ave & Syracuse St,W,400,Denver,80207,NE,E 36th Ave,Syracuse St,36th Ave & Syracuse St (Stop No. 33608),,Denver County
-104.83715,39.667666,"130, 131",Yale Ave & S Vaughn Way,W,90,Aurora,80014,NW,E Yale Av,S Vaughn Wy,Yale Ave & S Vaughn Way (Stop No. 17363),,Aurora County
-105.053338,39.732788,51,Sheridan Blvd & W 10th Ave,S,110,Lakewood,80214,SW,Sheridan Blvd,W 10th Av,Sheridan Blvd & W 10th Ave (Stop No. 16445),,Lakewood County
-105.071593,39.754749,28,W 26th Ave & Pierce St,E,75,Edgewater,80214,SE,W 26th Av,Pierce St,W 26th Ave & Pierce St (Stop No. 10671),,Edgewater County
-104.99496,39.696613,"11, 14",W Mississippi Ave & S Galapago St,E,125,Denver,80223,SE,W Mississippi Av,S Galapago St,W Mississippi Ave & S Galapago St (Stop No. 15359),,Denver County
-104.988222,39.580306,"67, 0",S Broadway & Dry Creek Rd,N,90,Littleton,80122,SE,S Broadway,E Dry Creek Rd,S Broadway & Dry Creek Rd (Stop No. 19143),,Littleton County
-105.102508,39.813642,100,Oberon Rd & W 64th Ave,N,150,Arvada,80004,NE,Oberon Rd,W 64th Av,Oberon Rd & W 64th Ave (Stop No. 15693),,Arvada County
-105.102779,39.816184,100,Oberon Rd & W 65th Ave,N,65,Arvada,80004,NE,Oberon Rd,W 65th Av,Oberon Rd & W 65th Ave (Stop No. 15694),,Arvada County
-105.0863569,39.74748453,20,W 20th Ave & Allison St,E,35,Lakewood,80214,SE,W 20th Av,Allison St,W 20th Ave & Allison St (Stop No. 10496),,Lakewood County
-105.144528,39.98155,"DASH, 228",Via Appia & Lafayette St {1102},NE,75,Louisville,80027,NE,Via Appia,Lafayette St,Via Appia & Lafayette St {1102} (Stop No. 21658),,Louisville County
-104.786616,39.986739,520,Bridge St & Eastgate Village Ent {1201},E,90,Brighton,80601,SE,Bridge St,Eastgate Village Ent,Bridge St & Eastgate Village Ent {1201} (Stop No. 26013),,Brighton County
-105.1102473,39.84101748,100,Kipling St & W 80th Ave,S,150,Arvada,80005,SW,Kipling St,W 80th Av,Kipling St & W 80th Ave (Stop No. 14845),,Arvada County
-105.2463,39.992148,204,Moorhead Ave & Davidson Pl,SE,105,Boulder,80305,S,Moorhead Av,Davidson Pl,Moorhead Ave & Davidson Pl (Stop No. 15619),,Boulder County
-104.847235,39.788597,121,Peoria St & 51st Ave,S,125,Denver,80239,SW,Peoria St,E 51st Av,Peoria St & 51st Ave (Stop No. 24116),,Denver County
-105.218397,40.025039,208,2500 Block Central Ave,N,50,Boulder,80301,SE,Central Ave E,Central Ave N,2500 Block Central Ave (Stop No. 19700),,Boulder County
-104.8141695,39.53666026,483,Lincoln Ave & 6th St,W,75,Grand View Estates,80134,NW,Lincoln Ave,N 6th St,Lincoln Ave & 6th St (Stop No. 22904),,Grand View Estates County
-105.00101,39.89961824,112,W 112th Ave & East Dr {1110},E,130,Northglenn,80234,,W 112th Av,Pecos St,W 112th Ave & East Dr {1110} (Stop No. 20564),,Northglenn County
-104.97651,39.711054,3,Alameda Ave & S Emerson St,E,105,Denver,80209,SE,E Alameda Av,S Emerson St,Alameda Ave & S Emerson St (Stop No. 11985),,Denver County
-105.1325519,39.93021053,228,Flatiron Crossing Mall Ring Rd & Interlocken Blvd {2012},E,200,Broomfield,80021, ,*Lord & Taylor,,Flatiron Crossing Mall Ring Rd & Interlocken Blvd {2012} (Stop No. 25077),,Broomfield County
-105.1630829,39.94532852,228,Rock Creek Pkwy & McCaslin Blvd {1101},N,100,Superior,80027,NE,Rock Creek Pkwy,McCaslin Blvd,Rock Creek Pkwy & McCaslin Blvd {1101} (Stop No. 25079),,Superior County
-104.913941,39.542508,"402L, 403",S University Blvd & S Quebec St {2014},W,95,Highlands Ranch,80130,NW,S University Blvd,S Quebec St,S University Blvd & S Quebec St {2014} (Stop No. 25085),,Highlands Ranch County
-105.004244,39.573398,401,W Mineral Ave & Southpark Way,E,90,Littleton,80120,SW,W Mineral Av,Southpark Wy,W Mineral Ave & Southpark Way (Stop No. 25091),,Littleton County
-104.846712,39.696481,11,Mississippi Ave & S Peoria St,E,75,Aurora,80012,SE,E Mississippi Av,S Peoria St,Mississippi Ave & S Peoria St (Stop No. 15422),,Aurora County
-105.138203,39.79808856,125,Ward Rd & W 56th Dr,S,25,Arvada,80002,NW,Ward Rd,W 56th Dr,Ward Rd & W 56th Dr (Stop No. 23715),,Arvada County
-105.1489652,40.14318197,324,Clover Basin Dr & Airport Rd,E,75,Longmont,80503,SE,Clover Basin Dr,Airport Rd,Clover Basin Dr & Airport Rd (Stop No. 35101),,Longmont County
-104.973337,39.70008,12,S Downing St & Kentucky Ave,N,20,Denver,80209,SE,S Downing St,E Kentucky Av,S Downing St & Kentucky Ave (Stop No. 13416),,Denver County
-104.97836,39.864057,12,Eppinger Blvd & Washington St {1203},W,90,Thornton,80229,NW,Eppinger Blvd,Washington St,Eppinger Blvd & Washington St {1203} (Stop No. 21551),,Thornton County
-105.071515,39.689374,14,W Florida Ave & S Pierce St,E,150,Lakewood,80232,SE,W Florida Av,S Pierce St,W Florida Ave & S Pierce St (Stop No. 13929),,Lakewood County
-104.773513,39.619037,135,Smoky Hill Rd & S Tower Rd,NW,85,Aurora,80015,NW,Smoky Hill Rd,S Tower Rd,Smoky Hill Rd & S Tower Rd (Stop No. 21592),,Aurora County
-105.092931,39.873788,76,Wadsworth Pkwy & Independence St,SE,65,Westminster,80021,NW,Wadsworth Pkwy,Independence St,Wadsworth Pkwy & Independence St (Stop No. 19293),,Westminster County
-104.960295,39.560619,24,Dad Clark Dr & S University Blvd,W,90,Highlands Ranch,80126,NW,Dad Clark Dr,S University Blvd,Dad Clark Dr & S University Blvd (Stop No. 22675),,Highlands Ranch County
-104.984287,39.752555,43,Stout St & Park Ave,NE,65,Denver,80205,SE,Stout St,23rd St,Stout St & Park Ave (Stop No. 16661),,Denver County
-104.847061,39.694861,121,S Peoria St & Kansas Pl,N,50,Aurora,80012,SE,S Peoria St,E Kansas Pl,S Peoria St & Kansas Pl (Stop No. 24065),,Aurora County
-105.110159,39.852443,100,Kipling St & W 86th Pkwy,S,150,Arvada,80005,SW,Kipling St,W 86th Pkwy,Kipling St & W 86th Pkwy (Stop No. 24070),,Arvada County
-104.9946498,39.89975295,112,Community Center Dr & 112th Ave,E,75,Northglenn,80234,,Community Center Dr,112th Ave,Community Center Dr & 112th Ave (Stop No. 35277),,Northglenn County
-104.9291382,39.92832267,93L,128th Ave & Eudora Dr,E,75,Thornton,80241,,128th Ave,Eudora Dr,128th Ave & Eudora Dr (Stop No. 35283),,Thornton County
-104.9225722,39.92855715,93L,128th Ave & Holly St,W,75,Thornton,80241,,128th Ave ,Holly St,128th Ave & Holly St (Stop No. 35285),,Thornton County
-104.9404311,39.93992205,93L,Colorado Blvd & Summit Grove Pkwy,S,75,Thornton,80241,,Colorado Blvd, Summit Grove Pkwy,Colorado Blvd & Summit Grove Pkwy (Stop No. 35297),,Thornton County
-104.9591187,39.92135997,128,York St & 124th Ave,S,75,Thornton,80241,,York St,124th Ave,York St & 124th Ave (Stop No. 35302),,Thornton County
-104.9600012,39.92628233,128,York St & Birch Ave,S,75,Thornton,80241,,York St,Birch Ave,York St & Birch Ave (Stop No. 35304),,Thornton County
-105.259334,40.051106,205,Jay Rd & 28th St,W,175,Boulder,80301,NE,Jay Rd,28th St,Jay Rd & 28th St (Stop No. 14634),,Boulder County
-104.7921906,39.51484126,483,Mainstreet & Jordan Rd,E,75,Parker,80134,SE,Main St,S Jordan Rd,Mainstreet & Jordan Rd (Stop No. 26128),,Parker County
-104.9735195,39.67873959,12,S Downing St & Evans Ave,S,45,Denver,80210,SW,S Downing St,E Evans Av,S Downing St & Evans Ave (Stop No. 13400),,Denver County
-104.914228,39.70745412,65,Virginia Ave & S Monaco Pkwy,E,300,Denver,80224,SW,E Virginia Av,S Monaco Pkwy,Virginia Ave & S Monaco Pkwy (Stop No. 25793),,Denver County
-104.8400878,39.78510095,45,Andrews Dr & Elgin Dr,SW,90,Denver,80239,NE,Andrews Dr,Tulsa Ct,Andrews Dr & Elgin Dr (Stop No. 18613),,Denver County
-104.954766,39.678348,21,Evans Ave & S Clayton St,E,67,Denver,80210,SE,E Evans Av,S Clayton St,Evans Ave & S Clayton St (Stop No. 13566),,Denver County
-104.795647,39.638616,139,Quincy Ave & S Nucla St,W,75,Aurora,80013,NW,E Quincy Av,S Nucla St,Quincy Ave & S Nucla St (Stop No. 16210),,Aurora County
-105.012198,39.880197,19,Ura Ln & W 101st Cir {1110},S,90,Thornton,80260,SW,Ura Ln,W 102nd Av,Ura Ln & W 101st Cir {1110} (Stop No. 16884),,Thornton County
-105.012203,39.884684,19,Ura Ln & W 104th Ave {1110},S,130,Thornton,80260,SW,Ura Ln,W 104th Av,Ura Ln & W 104th Ave {1110} (Stop No. 16887),,Thornton County
-104.9719673,39.77572034,48,4100 Block Brighton Blvd,W,300,Denver,80216,NE,Brighton Blvd,40th St,4100 Block Brighton Blvd (Stop No. 12423),,Denver County
-105.024684,39.696666,14,W Mississippi Ave & S Federal Blvd,E,80,Denver,80219,SE,W Mississippi Av,S Federal Blvd,W Mississippi Ave & S Federal Blvd (Stop No. 15355),,Denver County
-104.8207221,39.79215145,121,Maxwell Pl & Crystal St,SE,90,Denver,80239,SE,Maxwell Pl,Crystal St,Maxwell Pl & Crystal St (Stop No. 15276),,Denver County
-104.814343,39.794518,121,Maxwell Pl & Elkhart St,NE,75,Denver,80239,SE,Maxwell Pl,Elkhart St,Maxwell Pl & Elkhart St (Stop No. 15277),,Denver County
-104.831883,39.794339,121,Maxwell Pl & Wheeling St,SE,75,Denver,80239,NW,Maxwell Pl,Wheeling St,Maxwell Pl & Wheeling St (Stop No. 15282),,Denver County
-104.810238,39.7768,42,46th Ave & Chambers Rd,W,90,Denver,80239,NW,E 46th Av,Chambers Rd,46th Ave & Chambers Rd (Stop No. 18806),,Denver County
-104.834548,39.777591,42,Albrook Dr & Anaheim Ct,NW,40,Denver,80239,NW,Albrook Dr,Anaheim Ct,Albrook Dr & Anaheim Ct (Stop No. 18813),,Denver County
-104.845379,39.69672,11,Mississippi Ave & S Quentin St,W,150,Aurora,80012,NW,E Mississippi Av,S Quentin St,Mississippi Ave & S Quentin St (Stop No. 15430),,Aurora County
-104.971912,39.770104,12,Marion St & 38th St,N,50,Denver,80205,SE,Marion St,38th St,Marion St & 38th St (Stop No. 21227),,Denver County
-104.977983,39.829472,12,Washington St & 73rd Ave,S,155,Welby,80229,NW,Washington St,E 73rd Av,Washington St & 73rd Ave (Stop No. 21224),,Welby County
-104.7722523,39.81045857,169L,Tower Rd & 63rd Ave,S,90,Denver,80249,SW,Tower Rd,E 63rd Ave,Tower Rd & 63rd Ave (Stop No. 24518),,Denver County
-105.015254,39.612585,66,W Alamo Ave & S Prince St Gate G,NE,200,Littleton,80120,NE,W Alamo Av,S Prince St,W Alamo Ave & S Prince St Gate G (Stop No. 20424),,Littleton County
-105.2821503,40.14568643,Y,US 36 & Nelson Rd,N,90,Boulder,80302,NE,Hwy 36,Nelson Rd,US 36 & Nelson Rd (Stop No. 33486),,Boulder County
-104.880251,39.706724,3,Center Ave & Windsor Gardens Lot 20,E,25,Denver,80247,SW,E Center Av,Lot 20,Center Ave & Windsor Gardens Lot 20 (Stop No. 12695),,Denver County
-105.2689,40.036476,208,Iris Ave & 22nd St,W,65,Boulder,80304,NW,Iris Av,22nd St,Iris Ave & 22nd St (Stop No. 14601),,Boulder County
-105.112654,39.69607,99L,S Kipling Pkwy & W Mississippi Ave {2010},SW,125,Lakewood,80232,SW,S Kipling Pkwy,W Mississippi Ave,S Kipling Pkwy & W Mississippi Ave {2010} (Stop No. 19253),,Lakewood County
-105.100474,39.778034,44,W 44th Ave & Garrison St,E,85,Wheat Ridge,80033,SE,W 44th Av,Garrison St,W 44th Ave & Garrison St (Stop No. 11138),,Wheat Ridge County
-105.02861,39.776733,44,W 44th Ave & Hooker St,W,65,Denver,80211,NW,W 44th Av,Hooker St,W 44th Ave & Hooker St (Stop No. 11144),,Denver County
-105.0763909,39.75477282,28,W 26th Ave & Teller St,E,75,Lakewood,80214,SE,W 26th Av,Teller St,W 26th Ave & Teller St (Stop No. 10688),,Lakewood County
-105.037011,39.863412,92,W 92nd Ave & Osceola St,E,75,Westminster,80031,SE,W 92nd Av,Osceola St,W 92nd Ave & Osceola St (Stop No. 18335),,Westminster County
-105.010869,39.769358,38,W 38th Ave & Tejon St,W,65,Denver,80211,NE,W 38th Av,Tejon St,W 38th Ave & Tejon St (Stop No. 11049),,Denver County
-105.129191,39.71962172,"99, 100",Federal Center Station Gate M {1304},E,5,Lakewood,80228,,W 2nd Pl,Union Blvd,Federal Center Station Gate M {1304} (Stop No. 33659),,Lakewood County
-104.8886933,39.7475752,20,Montview Blvd & Willow St,W,90,Denver,80238,NW,Montview Blvd,Willow St,Montview Blvd & Willow St (Stop No. 15608),,Denver County
